Dataset,Classifier,n_neighbors,weights,algorithm,leaf_size,p,metric,bootstrap,C,kernel,degree,gamma,coef0,shrinking,shrinkage,class_weight,decision_function_shape,random_state,criterion,splitter,max_depth,min_samples_split,min_samples_leaf,oob_score,warm_start,learning_rate,n_restarts_optimizer,max_iter_predict,max_features,copy_X_train,multi_class,reg_param,tol,loss,subsample,min_weight_fraction_leaf,n_estimators,penalty,dual,fit_intercept,intercept_scaling,solver,max_iter,alpha,shuffle,max_leaf_nodes,early_stopping,n_iter_no_change,fit_prior,norm,eta0,var_smoothing,presort,min_impurity_decrease,Train accuracy,Train recall,Train precision,Train f1_score,Train time,Test accuracy,Test recall,Test precision,Test f1_score,Test time
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,28.640505442925864,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,19.57236684465528,lbfgs,462,,,,,,,,,,,,0.948850426246448,0.948850426246448,0.948850426246448,0.948850426246448,0.024026319850236177,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.0006838580593466759
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,0.14450240513552037,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,15.610583525729108,newton-cg,203,,,,,,,,,,,,0.9485920950658745,0.9485920950658745,0.9485920950658745,0.9485920950658745,0.041220217011868954,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.9380165289256198,0.0006811488419771194
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,420.50259098670824,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,True,10.436966435001434,liblinear,73,,,,,,,,,,,,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.019253725884482265,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.9617768595041323,0.0006811469793319702
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,32099.476858143127,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,15.610583525729108,saga,125,,,,,,,,,,,,0.947817101524154,0.947817101524154,0.947817101524154,0.947817101524154,0.10034184413962066,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.9369834710743802,0.0006924099288880825
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,53313.751267369094,,,,,,,,,0,,,,,,,True,,,,,,auto,,,,,,,,,False,2.867065748180928,saga,310,,,,,,,,,,,,0.945750452079566,0.945750452079566,0.945750452079566,0.945750452079566,0.24578140280209482,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.0006968840025365353
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,249.8019531232687,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,False,15.983171284334471,saga,479,,,,,,,,,,,,0.946267114440713,0.946267114440713,0.946267114440713,0.946267114440713,0.38184443302452564,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.0007192359771579504
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,0.18395566445118586,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,2.867065748180928,sag,203,,,,,,,,,,,,0.9460087832601395,0.9460087832601395,0.9460087832601395,0.9460087832601395,0.15900852205231786,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.9390495867768595,0.0007015378214418888
Datasets_all/phpcSeK3V.csv,sklearn.LogisticRegression,,,,,,,,0.06742603643548166,,,,,,,,,0,,,,,,,False,,,,,,auto,,,,,,,,,True,19.57236684465528,newton-cg,440,,,,,,,,,,,,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.9690002583311805,0.2154407820198685,0.9607438016528925,0.9607438016528925,0.9607438016528925,0.9607438016528925,0.0007043201476335526
Datasets_all/phpcSeK3V.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.991131207912,,,,,False,True,,,,,0.9336088865926118,0.9336088865926118,0.9336088865926118,0.9336088865926118,0.001441566040739417,0.9214876033057852,0.9214876033057852,0.9214876033057852,0.9214876033057853,0.0007372340187430382
Datasets_all/phpcSeK3V.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.991131207912,,,,,True,True,,,,,0.9336088865926118,0.9336088865926118,0.9336088865926118,0.9336088865926118,0.0014151399955153465,0.9214876033057852,0.9214876033057852,0.9214876033057852,0.9214876033057853,0.0006872769445180893
Datasets_all/phpcSeK3V.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.51943334043784,,,,,True,False,,,,,0.6414363213639886,0.6414363213639886,0.6414363213639886,0.6414363213639886,0.0014228459913283587,0.640495867768595,0.640495867768595,0.640495867768595,0.640495867768595,0.0006914909463375807
Datasets_all/phpcSeK3V.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.04427163470128,,,,,True,True,,,,,0.9049341255489538,0.9049341255489538,0.9049341255489538,0.9049341255489538,0.001412072917446494,0.8977272727272727,0.8977272727272727,0.8977272727272727,0.8977272727272727,0.000691849971190095
Datasets_all/phpcSeK3V.csv,sklearn.ComplementNB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.461373909203987,,,,,False,True,,,,,0.9049341255489538,0.9049341255489538,0.9049341255489538,0.9049341255489538,0.0014489239547401667,0.8977272727272727,0.8977272727272727,0.8977272727272727,0.8977272727272727,0.0006856268737465143
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Datasets_all/phpcSeK3V.csv,sklearn.SVC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
